link,title,user_link,user_name,rating,content,visit_date,purpose,review_date
/ShowUserReviews-g298573-d7590595-r742291124-Nuat_Thai_Foot_Body_Massage-Manila_Metro_Manila_Luzon.html,Not a real one thai massage,/Profile/261cataleyac,cataleya c,1.0,"I went to this thai massage,alabang branch near madrigal,btw. I booked for a thai massage, as a therapist also and half thai,I know what is the real thai massage, although some of the procedures are thai the way they do it is ashamed of thai.massagge,its just a waste of money and time.very disappointed.",Jan 2020,Solo,",31 January 2020"
,,,,,,,,
/ShowUserReviews-g298573-d10346932-r609105513-Asian_Massage_Malate-Manila_Metro_Manila_Luzon.html,excellent,/Profile/I9361EJandrewm,Andrew M,5.0,"Nice staff, friendly and genuine.  A good massage at a very, very good price.  I tried a few different massages over the course of a week and was impressed.  It's a relaxing place, nice calm atmosphere and pleasant staff.",Aug 2018,,",22 August 2018"
/ShowUserReviews-g298573-d10346932-r596966362-Asian_Massage_Malate-Manila_Metro_Manila_Luzon.html,Relaxing ,/Profile/w_airam98,Aira M,4.0,This place was very helpful because me and my friends really need to relax and this place really helped us relax during our stressful days from our academics. I’ll recommend this to my family or other friends.,Jul 2018,Friends,",17 July 2018"
/ShowUserReviews-g298573-d10346932-r595671289-Asian_Massage_Malate-Manila_Metro_Manila_Luzon.html,Massage techniques was superb that's why I keep coming back!,/Profile/phiannelouise,phiannelouise,4.0,Been a regular client since 2015 ( old place ) good thing about Asian Massage Malate is that you can bring the whole family and enjoy great deals for everyone (the receptionist will be happy to discuss it with you :) you wont worry having your kids might roam around while having your massage.They will be pampered with an hour of baby massage as well.,Jul 2018,Family,",12 July 2018"
/ShowUserReviews-g298573-d10346932-r558695272-Asian_Massage_Malate-Manila_Metro_Manila_Luzon.html,"Nice enough little spa, but just not all that good on many levels.",/Profile/danerobb,danerobb,2.0,The beds were narrow and squished into a very small space.,Mar 2017,Solo,",5 February 2018"
/ShowUserReviews-g298573-d5537044-r752675365-Smokey_Tours-Manila_Metro_Manila_Luzon.html,Back with 2 feet on the ground,/Profile/Ingemuis,Ingemuis,5.0,"Our local tour agent booked the ""slum tour"" for us.  So at 08.00 Eileen picked us up at the hotel and together we went to KFC to pick up Janet, our guide for the ""slum tour"".  Janet lives also in this part of Manila so she know really everybody and everything.  The walking tour itself is very confronting, you 'visit' the poorest part of Manila. Where water and electricity cannot be taken for granted. Where thousands of people live together on a few square kilometers without (or few) conflicts.  When you know that your paid fee is going to the local people to help start up projects such as a library with books for children, help young people to pay for their study etc, this is a very good initiative.  At the end of the tour you have the possibility to give a donation, but it is not obligated. The only regret is that no photos may be taken.",Mar 2020,,",16 April 2020"
/ShowUserReviews-g298573-d5537044-r750513124-Smokey_Tours-Manila_Metro_Manila_Luzon.html,Walk through BASECO,/Profile/220markv,Mark from Holland,5.0,"I did a guided walk through BASECO with Smokey. An very informative, personally moving, and, strangely enough, entertaining experience. It is perfectly safe, by the way, but dont wear your white sneakers. Being a funny white guy, it was easy to entertain the many kids. So, when in Manila go Smokey!",Mar 2020,Solo,",11 March 2020"
/ShowUserReviews-g298573-d5537044-r746294601-Smokey_Tours-Manila_Metro_Manila_Luzon.html,Cemetery Tour's Unique Window Into Manila Life,/Profile/vincentpaolov,Vincent,5.0,"I had such conflicting views about engaging in ""poverty porn"" while I was on vacation. But I saw that Smokey Tours, run by its parent organization, the JoHo Foundation, reinvests profits into building up Manila communities affected by poverty. When vacationing, it's so important to learn a bit about the history, culture, and politics of the place you're visiting, including its most vulnerable communities. I did not get to join the Slum Tour, but the Cemetery Tour offered a unique window into the lives of North Manila Cemetery's caretakers, about 4,000 of whom live on the 54-hectare property. My guide, Marjorie, helped me understand so much and I'm deeply grateful that members of the community took the time to talk to us while on the tour. It gave me a true sense of how people live and the issues and sometimes discrimination they face for living at the cemetery. This tour is recommended for people with open hearts and the humility to learn about a community's unique circumstances.",Feb 2020,,",20 February 2020"
/ShowUserReviews-g298573-d5537044-r745337257-Smokey_Tours-Manila_Metro_Manila_Luzon.html,You will see something important in manila,/Profile/hiro-tokyo-j,Hiro,5.0,We showed up at the point where the tour showed before leaving Tokyo. It was a bit earlier like about 30min before but she(main guide staff named Melanie) was already there and trying to find us. She was so nice and always treating us well even we were in some tough area for tourists. The tour is the must if you haven’t experienced. people in the slum are so peaceful and they believe the word “be kind”. You will know what I say when you experience the tour. ,Feb 2020,Friends,",15 February 2020"
/ShowUserReviews-g298573-d5537044-r744292685-Smokey_Tours-Manila_Metro_Manila_Luzon.html,Must see in Manila,/Profile/AnthonyBarrette,Anthony Barrette,5.0,"Me and my brother went for the Slum Tour with Melanie (guide). She lives there since 20 years so she was able to tell us the reality. All the people we met were happy to see us. We played basketball with the kids and peeled garlic. We went there by Jeepney's and Tricycle, it was our first time and it was really fun. This was an awesome visit and I would highly recommend it to anybody. Thank you very much ! ",Feb 2020,Friends,",11 February 2020"
/ShowUserReviews-g298573-d5537044-r744214725-Smokey_Tours-Manila_Metro_Manila_Luzon.html,Great to re-visit the tour.,/Profile/shoheitoguri,shoheitoguri,5.0,"This is the second time for me to join the tour, which includes slum and cemetery tour. I was alone at the first time in 2017 but this time in 2020 was with my friends that I brought. I explained what I saw during the first visit to my friend a couple times. But they couldn't get what I'd explained before the tour. But everything in their mind have been changed since yesterday. Everything they experienced in the tour is something we can never experience in developed countries. The tour has been greatly updated even for me. I got so much information which let me imagine the different aspect of how people live there.  There are many feeling in the slum, happiness, mindfulness, and other emotions. I highly recommend that you visit the tour if you are reading my comment. You will never regret. ",Feb 2020,,",10 February 2020"
/ShowUserReviews-g298573-d5537044-r742742860-Smokey_Tours-Manila_Metro_Manila_Luzon.html,Unmissable! Completely unique side of Manila,/Profile/984catherinel,Catherine L,5.0,"Smokey tours gave me the chance explore the real Manila that I never would have seen on my own. I did the slum tour, cemetery tour and market tour and on all three I got an insight into the lives of thousands of Filipinos that most tourists would miss. Melanie, Janet and Tessie were all extremely warm, helpful and knowledgeable guides. An unforgettable experience!!!",Feb 2020,,",3 February 2020"
/ShowUserReviews-g298573-d5537044-r741455490-Smokey_Tours-Manila_Metro_Manila_Luzon.html,A Lifechanging Experience,/Profile/sonyaking0310,Sonya King,5.0,"This was surely the highlight of our trip in Manila! Our guide, Melanie, who grew up in the slums as well, guided us through the winding alleys and dusty shacks, showing us the side a city people often ignore. She was patient, informative, and kind. We visited women who pealed garlic to earn 80 pesos (roughly 1.6 dollars) a day, learnt about men who risked being shot to collect mussels from a ship, saw children who swam in the muddy waters of ""Miami beach"" near a dumpsite, and visited projects run by Smokey Tours such as a local library. Children would smile and wave, some even running up to hold our hands. Every person we met was genuine and positive,  in spite of their plight. They lived with strength beyond words. Besides understanding the current situation, we also learnt how the government plans to construct a massive commercial mall on the land thousands of slum residents call home. In a year or two, all will be forced away. If you are uncertain whether a slum tour sounds ethical or not (I was concerned as well), I am here to confirm that Smokey Tours is absolutely trustworthy and making a positive difference in the community. It empowers us all. What I have saw, whar I have learned, how I have changed....that is something that will stay with me forever.",Jan 2020,,",26 January 2020"
/ShowUserReviews-g298573-d5537044-r741238047-Smokey_Tours-Manila_Metro_Manila_Luzon.html,I Highly recommend it! It is worth it!,/Profile/824dimitrig,Dimitri G,5.0,"A completely different tour that you will never have the chance to do it somewhere else. You go with a local guide to the poorest areas of Manila. It is very safe though. You see and listen how they live (their living conditions, what are their expectations, why they are happy, etc). It will open your eyes. It will help you to have another perspective of living. ",Jan 2020,Solo,",25 January 2020"
/ShowUserReviews-g298573-d5537044-r741091552-Smokey_Tours-Manila_Metro_Manila_Luzon.html,What an eyeopener. This is also Philippines,/Profile/Michael_T_DK,Michael_T_DK,5.0,"I have travelled around the world and always tries to join walking tours. In Manila I booked the Slum Tour, and it was my best tour experience so far. No doubt.",Jan 2020,Solo,",25 January 2020"
,,,,,,,,
/ShowUserReviews-g298573-d12857170-r633273503-Goong_Oriental_Spa-Manila_Metro_Manila_Luzon.html,오래된,/Profile/YUN0987,YUN0987,4.0,카톡으로 예약을 하고 체크인하기까지 시간이 남아 2시간짜리를 받았다. 로비는 신식인데 마사지 룸은 왠지 오래된 느낌이였지만 욕실이 있어서 샤워를 할 수 있다. 옷을 갈아입으면 마사지를 시작하는데 마사지는 괜찮은 편이고 테라피스트분은 친절하다.,Sep 2018,Couples,",13 November 2018"
/ShowUserReviews-g298573-d12857170-r578007887-Goong_Oriental_Spa-Manila_Metro_Manila_Luzon.html,너무 편안하게 잘 받았어요~,/Profile/CollinK108,Collin K,5.0,회사에서 워크샵와서 단체로 마사지 받았는데 다들 너무 좋았다고 가기전에 한번 더 오기로 했습니다ㅎㅎ 샵도예쁘고 좋았어요,May 2018,,",5 May 2018"
/ShowUserReviews-g298573-d12857170-r559090511-Goong_Oriental_Spa-Manila_Metro_Manila_Luzon.html,조금은 오래된 듯 한 마사시 샵,/Profile/JunhoChoi,JunhoChoi,3.0,발 마사지 받는 것 같은 의자에 앉아서 마사지를 시작하는데 의자가 완전히 편편하게 펴져서 불편함 없이 받을 수 있어 신기했습니다.,Feb 2018,Couples,",7 February 2018"
/ShowUserReviews-g298573-d12857170-r539873841-Goong_Oriental_Spa-Manila_Metro_Manila_Luzon.html,주말을 이용해서 피로풀러~,/Profile/parkremy,Remy,5.0,말라테에 위치해서 주변에 숙소도 많고 식당도 많아서 좋았습니다. ,Aug 2017,,",10 November 2017"
/ShowUserReviews-g298573-d2538785-r889671523-Filipino_Travel_Center-Manila_Metro_Manila_Luzon.html,Very reliable and helpful travel agency,/Profile/omern55,Omer N,5.0,"Me and my wife have just returned from a 2 weeks tour in the Philippines that we planned and carried out with the help of Filipino Travel Center. It was  a very good experience , Sharlene was  very patient and helpful all the way , from the planning of  the tour ( more then 60 emails..) going on with  taking care of us during  the trip  .She  was specially helpful when  our flight to  El Nido was cancelled . Sharlene took care of everything   at Sunday morning and helped  us so much.",Apr 2023,,",9 May 2023"
