url,name,number of reviews,address,rating,about,special diets,meals,cuisines,features,rating_Food,rating_Service,rating_Value,rating_Atmosphere,price range
/Restaurant_Review-g298450-d4951953-Reviews-Kichitora_of_Tokyo-Makati_Metro_Manila_Luzon.html,Kichitora of Tokyo,47,"Ayala Avenue Ayala Ave, Makati, Luzon 1226 Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian, Soups",,4.0,3.5,3.5,3.5,₱8 - ₱13
/Restaurant_Review-g298450-d12541119-Reviews-Holy_Smokes_BBQ-Makati_Metro_Manila_Luzon.html,Holy Smokes BBQ,24,"5834 Matilde Corner Jacobo Street, Makati, Luzon 1210 Philippines",4.5,,,Dinner,"American, Barbecue","Takeout, Seating",4.5,4.5,4.5,,
/Restaurant_Review-g298450-d4831266-Reviews-Italianis-Makati_Metro_Manila_Luzon.html,Italianis,117,"East Drive 2/F, Glorietta 4, Ayala Center, Makati, Luzon 1223 Philippines",3.5,,Vegetarian Friendly,"Lunch, Dinner","Italian, Pizza",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298574-d10278276-Reviews-Ramen_Nagi-Quezon_City_Metro_Manila_Luzon.html,Ramen Nagi,25,"SM City Northedsa Ground Floor, Quezon City, Luzon Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner",Japanese,,4.5,4.5,4.0,,
/Restaurant_Review-g298452-d11753886-Reviews-Buffalo_Wild_Wings-Pasay_Metro_Manila_Luzon.html,Buffalo Wild Wings,45,"Seaside Boulevard Level 1, S Maison, Conrad Manila, Seaside Boulevard Corner Coral Way, Mall of Asia Complex, Pasay, Luzon 1300 Philippines",4.0,,,"Dinner, Late Night, Drinks, Lunch, Brunch","American, Bar, Pub",,4.5,4.5,4.0,,"₱562 - ₱1,124"
/Restaurant_Review-g312692-d7788404-Reviews-Miguel_Maria_Restaurant-Marikina_Metro_Manila_Luzon.html,Miguel & Maria Restaurant,66,"89 Lilac St Concepcion Dos, Marikina, Luzon 1800 Philippines",4.0,,,"Lunch, Dinner, Brunch","American, Bar, Pub","Takeout, Reservations, Seating, Television, Highchairs Available, Serves Alcohol, Table Service",4.0,4.0,3.5,,
/Restaurant_Review-g298450-d7913097-Reviews-Yabu_House_of_Katsu-Makati_Metro_Manila_Luzon.html,Yabu House of Katsu,38,"Powerplant Mall, Rockwell Drive Cor Street St, Makati, Luzon 1210 Philippines",4.0,,,"Lunch, Dinner",Japanese,"Takeout, Seating, Table Service",4.5,4.5,4.0,,
/Restaurant_Review-g298452-d8317533-Reviews-Sarsa_Kitchen_Bar-Pasay_Metro_Manila_Luzon.html,Sarsa Kitchen + Bar,73,"Second Floor Mall of Asia Complex (MOA, Pasay, Luzon Philippines",4.0,,,"Lunch, Dinner, Brunch","Filipino, Asian","Outdoor Seating, Seating, Wheelchair Accessible, Takeout, Reservations, Serves Alcohol, Table Service",3.5,3.5,3.5,,
/Restaurant_Review-g298452-d1960200-Reviews-Golden_Bay_Fresh_Seafood_Restaurant-Pasay_Metro_Manila_Luzon.html,Golden Bay Fresh Seafood Restaurant,52,"Lots 3 & 4 Super Block A Pres. Diosdado Macapagal Boulevard, Pasay, Luzon 1300 Philippines",4.0,,,"Lunch, Dinner","Chinese, Asian, Seafood","Takeout, Reservations, Seating, Parking Available, Table Service, Private Dining, Serves Alcohol",4.5,4.0,4.0,4.0,
/Restaurant_Review-g298452-d1160681-Reviews-The_Legend_Seafood_Restaurant-Pasay_Metro_Manila_Luzon.html,The Legend Seafood Restaurant,56,"CCP Complex, Roxas Boulevard Ccp Compkex Roxas Blvd., Pasay, Luzon Philippines",4.0,,Vegetarian Friendly,,"Chinese, Asian, Seafood",,4.5,4.0,4.0,4.0,₱281 - ₱843
/Restaurant_Review-g298450-d13398893-Reviews-The_Wholesome_Table_Rockwell-Makati_Metro_Manila_Luzon.html,The Wholesome Table Rockwell,28,"R2 Level, Power Plant Mall Rockwell Center, Makati, Luzon 1210 Philippines",4.5,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Breakfast, Brunch","Italian, American, International",,4.5,4.5,4.0,,
/Restaurant_Review-g298574-d3163138-Reviews-King_Chef_Seafood_Restaurant-Quezon_City_Metro_Manila_Luzon.html,King Chef Seafood Restaurant,42,"987-989 Banawe Street 1920 Quezon Avenue, Quezon City, Luzon 1100 Philippines",4.0,,,"Dinner, Lunch, Brunch","Chinese, Asian","Takeout, Reservations, Seating, Serves Alcohol, Wheelchair Accessible, Table Service",4.0,4.0,3.5,3.5,
/Restaurant_Review-g1646549-d5528796-Reviews-Cowrie_Grill-San_Juan_Batangas_Province_Calabarzon_Region_Luzon.html,Cowrie Grill ,39,"Promenade Shopping Center, Missouri Street, Greenhills, San Juan, Luzon 1502 Philippines",4.0,,,"Lunch, Dinner","Steakhouse, American","Reservations, Seating, Serves Alcohol, Wheelchair Accessible, Table Service",4.0,4.5,4.0,4.5,
/Restaurant_Review-g298450-d9681717-Reviews-Coco_Ichibanya_Curry_House-Makati_Metro_Manila_Luzon.html,Coco Ichibanya Curry House,33,"Rockwell Drive G/F One Rockwell West Tower, Makati, Luzon 1200 Philippines",4.0,,Vegetarian Friendly,"Dinner, Lunch","Japanese, Asian",,4.0,4.0,3.5,,
/Restaurant_Review-g298450-d12919182-Reviews-M_Dining_Bar-Makati_Metro_Manila_Luzon.html,M Dining + Bar,26,"2294 Chino Roces Avenue, Makati, Luzon 1230 Philippines",4.5,,,Dinner,"Italian, Steakhouse, Pizza, Wine Bar, Soups","Reservations, Seating, Table Service, Wheelchair Accessible",4.5,4.5,4.0,,
/Restaurant_Review-g1758900-d3838014-Reviews-Recovery_Food-Taguig_City_Metro_Manila_Luzon.html,Recovery Food,84,"32nd Street 8th Avenue, Taguig City, Luzon 1634 Philippines",3.5,,,"Breakfast, Lunch, Dinner, Late Night","Filipino, Asian","Takeout, Seating, Table Service",4.0,4.0,3.5,3.5,
/Restaurant_Review-g298573-d1116104-Reviews-L_Opera_Ristorante_Italiano-Manila_Metro_Manila_Luzon.html,L'Opera Ristorante Italiano,82,"26th Street Corner 5th Avenue Bonifacio Global City, Manila, Luzon 1630 Philippines",4.0,,Vegetarian Friendly,,"Italian, European",,4.0,4.0,3.5,4.0,"₱1,686 - ₱2,811"
/Restaurant_Review-g1758900-d10686454-Reviews-Sunnies_Cafe-Taguig_City_Metro_Manila_Luzon.html,Sunnies Cafe,68,"B3 Unit 748 A.Bonifacio St Bonifacio Global City, Fort Bonifacio, Taguig City, Luzon 1630 Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Breakfast, Brunch",Cafe,,4.0,4.0,3.5,,
/Restaurant_Review-g298451-d4727203-Reviews-R_J_Bulalohan-Mandaluyong_Metro_Manila_Luzon.html,R&J Bulalohan,56,"Plainview Maysilo Circle Plainview, Mandaluyong, Luzon 1112 Philippines",4.0,,,"Dinner, Brunch, Lunch","Filipino, Asian","Takeout, Seating, Serves Alcohol, Table Service",4.5,4.0,4.5,2.5,
/Restaurant_Review-g298453-d4300303-Reviews-Sunrise_Buckets-Pasig_Metro_Manila_Luzon.html,Sunrise Buckets,41,"The Grove By Rockwell, Along C5, Near Ortigas Avenue, Ugong,, Pasig, Luzon Philippines",4.0,,,"Brunch, Lunch, Dinner, Drinks, Breakfast","American, Bar","Reservations, Wheelchair Accessible, Takeout, Outdoor Seating, Seating, Parking Available, Validated Parking, Free Wifi, Delivery, Highchairs Available, Serves Alcohol, Table Service",4.0,4.0,4.0,,
/Restaurant_Review-g1758900-d6659430-Reviews-Donosti_Pintxos_y_Tapas_Taguig-Taguig_City_Metro_Manila_Luzon.html,"Donosti Pintxos y Tapas, Taguig",50,"G/F Nac Building, 32nd St, Bonifacio Global City, Taguig City, Luzon Philippines",4.0,,,"Lunch, Dinner","European, Spanish","Reservations, Seating, Serves Alcohol, Table Service",4.5,4.0,3.5,4.0,
/Restaurant_Review-g298450-d13630921-Reviews-Marugame_Udon-Makati_Metro_Manila_Luzon.html,Marugame Udon,44,"3rd Floor, Glorietta 4, Makati, Luzon 1210 Philippines",4.0,,,"Lunch, Dinner","Japanese, Japanese Fusion","Takeout, Seating",4.0,4.0,4.0,,
/Restaurant_Review-g298450-d13330074-Reviews-The_Pigpen-Makati_Metro_Manila_Luzon.html,The Pigpen,29,"Dela Rosa St. cor Rufino St., Makati, Luzon 1209 Philippines",4.5,,,"Dinner, Lunch, Brunch, Late Night, Drinks","Filipino, International, Fusion, Asian",,4.0,4.5,3.5,,₱393 - ₱562
/Restaurant_Review-g298453-d11889363-Reviews-Tittos_Latin_BBQ_Brew-Pasig_Metro_Manila_Luzon.html,Tittos Latin BBQ & Brew,33,"16 E Capitol Drive Brgy. Kapitolyo, Pasig, Luzon Philippines",4.5,,,"Lunch, Dinner, Brunch, Late Night, Drinks","Latin, Mexican, Bar, Pub, South American, Central American",,4.5,4.5,4.5,,₱112 - ₱450
/Restaurant_Review-g298450-d4736998-Reviews-Maria_Luisa_Garden_Room-Makati_Metro_Manila_Luzon.html,Maria Luisa Garden Room,26,"Recoletos Street Makati Garden Club, Corners EDSA & Ayala Avenue, Makati, Luzon 1225 Philippines",4.5,,Vegetarian Friendly,"Dinner, Lunch","French, European",,4.5,4.5,4.0,,
/Restaurant_Review-g298452-d13428323-Reviews-Chili_s_Mall_of_Asia-Pasay_Metro_Manila_Luzon.html,Chili's Mall of Asia,19,"SM Mall of Asia Ground Floor South Wing, Pasay, Luzon Philippines",4.5,,,"Dinner, Lunch","Mexican, American, Filipino, Barbecue, Bar, Pub","Table Service, Reservations, Seating",4.5,5.0,4.5,,
/Restaurant_Review-g1646549-d9835985-Reviews-Feta_Mediterranean-San_Juan_Batangas_Province_Calabarzon_Region_Luzon.html,Feta Mediterranean,19,"101 Annapolis Street Ground Floor, Intrawest Center, Greenhills, San Juan, Luzon 1500 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Halal","Dinner, Brunch, Lunch","Mediterranean, Turkish, Middle Eastern",,4.5,5.0,4.5,,
/Restaurant_Review-g298450-d8382181-Reviews-CDP_Global_Table-Makati_Metro_Manila_Luzon.html,CDP Global Table,40,"148B Level R1 Power Plant Mall, Lopez Drive Rockwell Center, Makati, Luzon 1200 Philippines",4.0,,Vegetarian Friendly,,"International, European, Wine Bar",,4.5,4.5,4.0,,"₱450 - ₱1,950"
/Restaurant_Review-g298450-d8548757-Reviews-Lazy_Bastard-Makati_Metro_Manila_Luzon.html,Lazy Bastard,33,"22 Jupiter Street Basement Floor, Corner Galaxy Street, Makati, Luzon 1209 Philippines",4.5,,,"Lunch, Dinner, Breakfast, Brunch","American, Diner, Pub",,4.5,4.5,4.0,,₱150 - ₱400
/Restaurant_Review-g312694-d6530837-Reviews-Jamicos_Restaurant-Malabon_Metro_Manila_Luzon.html,Jamicos Restaurant,22,"201 Gen. Luna St, Malabon, Luzon Philippines",4.5,,,"Dinner, Lunch","Filipino, Asian","Takeout, Reservations",4.5,4.5,4.5,,
/Restaurant_Review-g298453-d3248444-Reviews-Dad_s_Saisaki_Kamayan_Restaurant-Pasig_Metro_Manila_Luzon.html,Dad's Saisaki & Kamayan Restaurant,96,"4th floor, Mega A, Megamall Ortigas Pasig City, Pasig, Luzon Philippines",4.0,,,"Lunch, Dinner","Filipino, Asian, International, Sushi","Reservations, Seating, Wheelchair Accessible, Parking Available, Highchairs Available, Table Service",4.0,4.0,4.5,4.0,
/Restaurant_Review-g1758900-d10247841-Reviews-Ramen_Kuroda-Taguig_City_Metro_Manila_Luzon.html,Ramen Kuroda,57,"Upper McKinley Road Second Floor Venice Grand Canal Mall, McKinley Hill, Taguig City, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Soups","Table Service, Seating",4.0,4.0,4.0,,
/Restaurant_Review-g298574-d2411086-Reviews-H_Cuisine-Quezon_City_Metro_Manila_Luzon.html,H-Cuisine,30,"64 Scout Rallos Street, Quezon City, Luzon 1116 Philippines",4.5,,,"Dinner, Lunch","Steakhouse, International, Asian","Takeout, Seating, Table Service, Reservations",4.5,4.0,4.5,3.5,
/Restaurant_Review-g298574-d15194244-Reviews-Romantic_Baboy-Quezon_City_Metro_Manila_Luzon.html,Romantic Baboy,23,"Quezon Avenue Eton Centris Walk, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner","Barbecue, Asian, Korean","Seating, Table Service",4.5,4.0,4.0,,
/Restaurant_Review-g298450-d6474453-Reviews-A_Toda_Madre-Makati_Metro_Manila_Luzon.html,A'Toda Madre,35,"GF Sunette Tower Durban St Corner Makati Avenue, Makati, Luzon 1200 Philippines",4.0,,,"Dinner, Late Night, Drinks","Mexican, Bar, Pub",,4.5,4.5,4.0,4.5,"₱282 - ₱1,127"
/Restaurant_Review-g298450-d11747165-Reviews-Single_Origin-Makati_Metro_Manila_Luzon.html,Single Origin,55,"Amorsolo Drive Rockwell Center, Makati, Luzon 1210 Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Breakfast, Dinner, Brunch, Lunch","American, Bar, Cafe, Contemporary, Gastropub",,4.0,4.0,4.0,,
/Restaurant_Review-g298453-d3950090-Reviews-Rub_Ribs_and_BBQ-Pasig_Metro_Manila_Luzon.html,Rub Ribs and BBQ,61,"88 East Capitol Drive, Barangay Kapitolyo, Pasig City, Pasig, Luzon Philippines",4.0,,,"Lunch, Dinner","Barbecue, American","Takeout, Seating, Table Service",4.0,3.5,4.0,3.0,
/Restaurant_Review-g298450-d16675164-Reviews-Lampara-Makati_Metro_Manila_Luzon.html,Lampara,15,"5883 Enriquez Street, Makati, Luzon 1210 Philippines",4.5,,,Dinner,"Filipino, Asian, Latin, International, Spanish, Fusion","Reservations, Table Service, Seating",5.0,4.5,5.0,,
/Restaurant_Review-g1758900-d2048759-Reviews-Hossein_s_Persian_Kebab-Taguig_City_Metro_Manila_Luzon.html,Hossein's Persian Kebab,67,"Serendra Piazza Fort Bonifacio Global City, Taguig City, Luzon Philippines",4.0,,"Halal, Vegetarian Friendly, Vegan Options","Lunch, Dinner","Middle Eastern, Persian, Indian, Mediterranean",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298450-d1818938-Reviews-Va_bene_pasta_deli-Makati_Metro_Manila_Luzon.html,va bene pasta deli,70,"2ND FLOOR PETRON GAS STATION, EDSA CORNER PASAY ROAD (A.ARNAIZ AVE.), DASMARINAS VILL., MAKATI CITY, MAKATI 1221, MNL, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Dinner, Lunch, Late Night",Italian,,4.5,3.5,4.0,3.0,
/Restaurant_Review-g298574-d4294727-Reviews-House_of_Wagyu_Stone_Grill-Quezon_City_Metro_Manila_Luzon.html,House of Wagyu Stone Grill,43,"Ground Floor, Eastwood Mall, Libis, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner","Steakhouse, Japanese","Reservations, Seating, Serves Alcohol, Table Service",4.5,4.5,4.0,4.0,
/Restaurant_Review-g1758900-d2208324-Reviews-Keizo-Taguig_City_Metro_Manila_Luzon.html,Keizo,52,"Burgos Circle Fort Bonifacio Global City, Taguig City, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Japanese, Sushi, Asian",,4.0,4.0,3.5,3.5,
/Restaurant_Review-g298450-d2207579-Reviews-Izakaya_Nihonbashitei-Makati_Metro_Manila_Luzon.html,Izakaya Nihonbashitei,88,"1030 Arnaiz Avenue San Lorenzo Village, Makati, Luzon 1223 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Late Night","Japanese, Sushi, Asian",,4.0,3.5,4.0,3.5,
/Restaurant_Review-g298574-d3845517-Reviews-Pepeton_s_Grill-Quezon_City_Metro_Manila_Luzon.html,Pepeton's Grill,26,"109 Mother Ignacia St. South Triangle, Quezon City, Luzon 1100 Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner, Late Night, Drinks","Filipino, Asian",,4.5,4.0,4.5,4.0,
/Restaurant_Review-g1806168-d2048755-Reviews-Kimpura_Japanese_Restaurant-San_Juan_Metro_Manila_Luzon.html,Kimpura Japanese Restaurant,65,"Ground Floor, The Shops, Greenhills Shopping Center Ortigas Avenue, Greenhills, San Juan, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner","Japanese, Sushi, Asian",,4.0,3.5,3.5,3.5,
/Restaurant_Review-g1758900-d2155240-Reviews-Murray_and_D_Vine-Taguig_City_Metro_Manila_Luzon.html,Murray and D'Vine,58,"McKinley Pkwy Space C114, Ground Floor, Serendra, Bonifacio Global City,, Taguig City, Luzon 1634 Philippines",4.0,,,"Lunch, Dinner, Breakfast, Late Night, Drinks","Bar, Pub, American","Outdoor Seating, Seating, Television, Serves Alcohol, Delivery, Reservations, Table Service",4.0,4.0,4.0,4.0,
/Restaurant_Review-g1758900-d9598668-Reviews-XO_46_Heritage_Bistro-Taguig_City_Metro_Manila_Luzon.html,XO 46 Heritage Bistro,44,"McKinley Pkwy Third Floor, SM Aura Premier, Taguig City, Luzon Philippines",4.0,,Vegetarian Friendly,"Dinner, Lunch","Filipino, Asian",,4.5,4.5,4.0,,
/Restaurant_Review-g298573-d2046372-Reviews-Wai_Ying_Fastfood-Manila_Metro_Manila_Luzon.html,Wai Ying Fastfood,75,"927 Benavidez Street Binondo, Manila, Luzon Philippines",4.0,,,"Lunch, Dinner, Brunch, Breakfast, Late Night","Chinese, Fast Food, Asian","Takeout, Seating, Table Service",4.5,3.5,4.5,3.0,
/Restaurant_Review-g298573-d7112874-Reviews-Makchang-Manila_Metro_Manila_Luzon.html,Makchang,50,"1547 Adriatico Street Corner Pedro Gil St., Ermita, Manila, Luzon 1000 Philippines",4.0,,,"Lunch, Dinner, Brunch","Asian, Korean, Barbecue","Seating, Takeout, Table Service",4.5,4.0,4.0,,
/Restaurant_Review-g298574-d7972368-Reviews-Garden_Cafe_Luxent_Hotel-Quezon_City_Metro_Manila_Luzon.html,"Garden Cafe, Luxent Hotel",31,"51 Timog Avenue Luxent Hotel, Quezon City, Luzon 1103 Philippines",4.0,,Vegetarian Friendly,,"American, Pizza, Seafood, Barbecue, Asian",,4.0,4.0,4.0,,"₱899 - ₱1,124"
/Restaurant_Review-g298450-d1636709-Reviews-Cirkulo_Restaurant-Makati_Metro_Manila_Luzon.html,Cirkulo Restaurant,58,"G/F MilkyWay Bldg. 900 Arnaiz Ave corner Paseo de Roxas, Makati, Luzon 1223 Philippines",4.0,,,"Lunch, Dinner","European, Spanish, Mediterranean","Reservations, Seating, Parking Available, Serves Alcohol, Takeout, Private Dining, Table Service",4.0,4.0,3.5,3.5,
/Restaurant_Review-g298452-d10536256-Reviews-Rossini_Ristorante_Italiano-Pasay_Metro_Manila_Luzon.html,Rossini Ristorante Italiano,47,"Seaside Blvd, Corner Coral Way 2nd floor SMaison Mall, Conrad Hotel, Corner Coral Way, Pasay, Luzon 1308 Philippines",4.0,,Vegetarian Friendly,,"Italian, Pizza, European",,4.5,4.5,4.5,,"₱60 - ₱2,500"
/Restaurant_Review-g298574-d1973631-Reviews-Yakimix-Quezon_City_Metro_Manila_Luzon.html,Yakimix,115,"270 Tomas Morato St, Quezon City, Luzon Philippines",3.5,,,"Breakfast, Lunch, Dinner, Late Night","Japanese, Asian, Sushi, Grill, Fusion","Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible",4.0,3.5,3.5,3.5,
/Restaurant_Review-g298450-d1928933-Reviews-Max_s_Restaurant-Makati_Metro_Manila_Luzon.html,Max's Restaurant,94,"Ayala Avenue Ground Floor, Convergys Building, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch","Filipino, Asian",,4.0,4.0,4.0,4.0,
/Restaurant_Review-g298452-d2149508-Reviews-Parmigiano_Pizzeria_Ristorante-Pasay_Metro_Manila_Luzon.html,Parmigiano Pizzeria Ristorante,111,"2nd Floor, Newport Mall, Resorts World Manila Andrews Avenue, Pasay, Luzon Philippines",3.5,,Vegetarian Friendly,"Lunch, Dinner, Brunch","Italian, Pizza, European",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298450-d2032343-Reviews-Lutong_Macau-Makati_Metro_Manila_Luzon.html,Lutong Macau,38,"116 Jupiter Street Bal-Air 2 Village, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Chinese, Asian",,4.0,4.0,4.5,4.0,
/Restaurant_Review-g298450-d6105299-Reviews-Pink_Panda-Makati_Metro_Manila_Luzon.html,Pink Panda,73,"4687 B. Valdez Corner Singian St Brgy. Poblacion, Makati City, Makati, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Dinner, Breakfast, Lunch, Late Night","Asian, Thai, Vietnamese, Indonesian",,4.0,3.5,3.5,4.0,
/Restaurant_Review-g298450-d1917416-Reviews-Kashmir-Makati_Metro_Manila_Luzon.html,Kashmir,87,"Festejo Building 816 Arnaiz Avenue, Makati, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Halal","Dinner, Lunch, Drinks","Indian, Asian",,4.5,4.0,4.0,3.5,
/Restaurant_Review-g298450-d16883774-Reviews-Manmaru_Japanese_Restaurant-Makati_Metro_Manila_Luzon.html,Manmaru Japanese Restaurant,30,"Ground Floor, Makati Central Square, Chino Roces Avenue, Legaspi Village, Makati, Luzon Philippines",4.0,,,"Dinner, Lunch, Late Night, Drinks","Japanese, Sushi, Asian",,4.5,4.0,4.5,,"₱11,186 - ₱44,913"
/Restaurant_Review-g298450-d10044336-Reviews-Little_Tokyo-Makati_Metro_Manila_Luzon.html,Little Tokyo,33,"2277 Chino Roces Ave, Pasong Tamo Corner Amorsolo Street, Makati, Luzon 6000 Philippines",4.0,,Vegetarian Friendly,,"Steakhouse, Barbecue, Grill, Japanese",,4.0,4.0,3.5,,"₱500 - ₱2,000"
/Restaurant_Review-g298573-d2035235-Reviews-Eng_Bee_Tin-Manila_Metro_Manila_Luzon.html,Eng Bee Tin,32,"628 Ongpinn Street Binondo, Manila, Luzon Philippines",4.5,,,,Chinese,Takeout,4.0,4.0,4.0,,
/Restaurant_Review-g1758900-d25111857-Reviews-Manduca_Taberna-Taguig_City_Metro_Manila_Luzon.html,Manduca Taberna,8,"31st Street And 4th Ave Bgc Gf Commercenter Bldg, Taguig City, Luzon 1630 Philippines",5.0,,,"Lunch, Dinner",Spanish,,,,,,
/Restaurant_Review-g298574-d9719394-Reviews-Pancake_House_Robinsons_Galleria-Quezon_City_Metro_Manila_Luzon.html,Pancake House Robinsons Galleria,25,"Ortigas Avenue Robinsons Galleria, 4F, Quezon City, Luzon 1110 Philippines",4.5,,,"Dinner, Lunch, Brunch","American, Native American","Seating, Takeout, Wheelchair Accessible, Table Service",4.0,4.5,4.0,,
/Restaurant_Review-g298574-d8514863-Reviews-Tim_Ho_Wan-Quezon_City_Metro_Manila_Luzon.html,Tim Ho Wan,52,"North Ave Upper Ground Floor, Main Building, SM City North EDSA, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner","Chinese, Asian","Takeout, Seating, Table Service",4.0,3.5,3.5,,
/Restaurant_Review-g312693-d8440048-Reviews-Tatsunoko-Paranaque_Metro_Manila_Luzon.html,Tatsunoko,23,"452 El Grande Street BF Homes, Paranaque, Luzon Philippines",4.5,,,"Lunch, Dinner","Japanese, Sushi, Asian","Takeout, Reservations, Seating, Table Service",5.0,4.5,5.0,,
/Restaurant_Review-g298452-d2016980-Reviews-Yanagi_Restaurant-Pasay_Metro_Manila_Luzon.html,Yanagi Restaurant,46,"Midas Hotel and Casino 2702 Roxas Boulevard, Pasay, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Sushi, Asian","Reservations, Private Dining, Seating, Parking Available, Valet Parking, Wheelchair Accessible, Serves Alcohol, Table Service",4.0,4.0,4.0,4.0,
/Restaurant_Review-g1806168-d1122070-Reviews-Chili_s_Greenhills-San_Juan_Metro_Manila_Luzon.html,Chili's Greenhills,34,"26 Missouri Street Northeast Greenhills, San Juan, Luzon 1500 Philippines",4.0,,,"Lunch, Dinner","American, Mexican, Southwestern","Takeout, Seating, Serves Alcohol, Delivery, Reservations, Table Service",4.0,4.0,4.0,4.5,
/Restaurant_Review-g298450-d12339087-Reviews-Soban_K_Town_Grill-Makati_Metro_Manila_Luzon.html,Soban K-Town Grill,59,"Levl 3, Greenbelt3, Ayala Center, Makati, Luzon Philippines",4.0,,,"Dinner, Lunch","Asian, Korean, Barbecue","Seating, Serves Alcohol, Table Service, Takeout, Reservations, Wheelchair Accessible",4.0,4.0,4.0,,
/Restaurant_Review-g298453-d1817048-Reviews-Poco_Deli-Pasig_Metro_Manila_Luzon.html,Poco Deli,75,"21 Capitol Drive Kapitolyo, Pasig, Luzon 1603 Philippines",4.0,,,"Breakfast, Lunch, Dinner, Late Night","Pizza, European, Deli","Takeout, Seating, Serves Alcohol, Reservations, Table Service",4.0,4.0,4.0,4.0,
