name,rating,ratingDate,title,content,visit_date,url
The Carmelence Lodge,5.0,Jan 2020,best to stay in tagaytay,"carmelence lodge: highly recomended! 1st tym to go to tagaytay nd we chose to stay here. here r d things i like: 1. d lodge itself- d design of d lodges plus d cool weathers makes u feel ur n a another country. d interior is also nice, clean, d queen size bed nd pillows were clean nd comfy 2. shower- i love their rain shower. it has hot nd cold system jz like d set ups in 5 star hotels. 3. food- ur stay will b inclusive of breakfast. d servings were very generous nd variety to chose from. their kapeng barako was also great, d aroma nd sweet like after taste (my personal experience only) 4. staff- were friendly and accomodating nd prompt to ur requests nd needs.  5. jz walking distance to sky ranch and 5min ride to bag of beans 6. downside, d noise of d HVAC system from d",November 2019,/ShowUserReviews-g317121-d6929657-r736733415-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,5.0,Dec 2019,Value for money,"We had a great stay at The Carmelence Lodge. The staff are welcoming and they give out tasty complimentary muffins. They also serve breakfast in bed. Our room was clean and bed was comfy. Only issue is the lack of security since the cabanas are in an open area that anyone can enter, but it wasn’t a big deal since the doors have double locks. Also there aren’t a lot of restaurants you can go to on foot. Rates are hard to beat so overall still good value for your money.",December 2019,/ShowUserReviews-g317121-d6929657-r735780591-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,4.0,Aug 2019,affordable and good location,"We loved our 2 nite stay, It's near most good restaurants and attractions in Tagaytay.  Pros: 1. with parking 2. breakfast included 3. nice bed and pillows, food sized room 4. with smart tv and wifi 5. staff very friendly and efficient",August 2019,/ShowUserReviews-g317121-d6929657-r700530245-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,5.0,Jul 2019,A home away from home.,The place is so dainty and relaxing. Food is great and staff are super friendly and accomodating. It is worth the money that I spent plus ot is very accesible to all tourist spots in Tagaytay.  Highly recommended for people looking for a very affordable yet relaxing and clean accomodation.,July 2019,/ShowUserReviews-g317121-d6929657-r686528658-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,5.0,Jun 2019,Carmelence Lodge charm,What a pleasant surprise to drive down the sloped driveway and open up to a charming site as this! Then be even surprised with a shabby chic yet still polished room.   We also HAD to have breakfast at the small reception / balcony eating area to enjoy the eclectic countryside-themed space and be among the friendly and accommodating staff.  I am definitely coming back here and suggest this to my friends! So glad there's this place to go to away from the city and yet conveniently close to restaurants and malls.,June 2019,/ShowUserReviews-g317121-d6929657-r680328284-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,5.0,May 2019,An Excellent Stay!,"My wife and I stayed at the Carmelence Lodge for five nights and truly enjoyed it. The staff was so accommodating and friendly we felt like we were always welcome here.  Kristina was especially a wonderful host.   The room was spacious and clean with the usual amenities.  There’s even a refrigerator to keep your drinks and food. Hot water was always available and the A/C worked great. Coffee and tea are also provided in the rooms. Most of all, the bed was comfortable. We slept well.   The lodge offers a variety of Filipino dishes for breakfast, lunch, and dinner and the food is good and reasonably priced. Breakfast was included in our room rate.   I read through some recent reviews prior to booking this B&B and never experienced any mosquitos in our room nor an uncomfortable",May 2019,/ShowUserReviews-g317121-d6929657-r676014633-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,4.0,May 2019,Decent and nice food,Been here 3 times already.... good place to have a quick escape from Manila. There's wifi but it's not that strong. Cable sometimes fluctuate esp during night and when raining. Food is great. Rooms and beds are spacious. It may seem old but few sanitation and pest control might help make it more attractive. It's not yet fully developed but the place is overall great for friends who likes late night bonding with few drinks and chips. Great place if you want to relax and feel the cold air especially during night. ,May 2019,/ShowUserReviews-g317121-d6929657-r673124929-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,5.0,Apr 2019,Very clean. It’s home away from home,This is my second stay here. I always loved Carmelence Lodge. It’s in the less busy part of the city. But it’s right beside Robinsons.   It’s very clean. The bed is comfortable. The comfort room is also neat. The food is great. The staff are amazing. Stayed here with my two sisters. We had a great stay.   I will stay here again next time i visit Tagaytay. ,April 2019,/ShowUserReviews-g317121-d6929657-r664767075-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Tagaytay Country Hotel,2.0,3 Aug,Just look for another hotel,"Poor, unstable, unreliable wifi.  Not enough staff to assist.   Front desk lady is not accommodating and not friendly.  No ramps or elevators.  Small parking space.  Small room spaces. Narrow bathroom.  No free shuttle service. ",August 2023,/ShowUserReviews-g317121-d1174737-r907703216-Tagaytay_Country_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Tagaytay Country Hotel,3.0,3 Aug,Relación calidad precio nefasta ,"If it were for the staff I could put a 10 if it were for the location as well, but .......   Obviously when you pay you demand, there are many cheaper places, I went there due to a mistake with my original reservation in another place, tired from a long trip and I paid a high price for what it is.  1 the cold water the first day, I say it at reception, they come and they give it to a place under the sink and it comes out hot when three minutes later it is cold again, I come out with dripping soap I call reception and it is hot again but after two minutes another sometimes cold water   At 6:12 in the morning in the hall near my room laughing, talking, etc., making it difficult to sleep because you can hear everything.   The small refrigerator in the room makes a lot of noise, the",August 2023,/ShowUserReviews-g317121-d1174737-r907513208-Tagaytay_Country_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Tagaytay Country Hotel,4.0,Sep 2020,Late review- stay during new years eve,"I dont Like to skip to compliment all the staff and crew who makes our new years eve memorable.                                       Hotel room- Its old But clean. Few spots at bathroom But manageable.                  Food- during new years eve Are excellent . But breakfast is Little bit mess due to Number of guest when We dine in.                                             Staff- the hotel asset. Very friendly , accomodating and helpful. Special mention to the Sales staff I MET during exhibition at world trade Center. Who offer this package to Us (sorry forgot the name).           Looking forward to stay again!  ",January 2020,/ShowUserReviews-g317121-d1174737-r770537407-Tagaytay_Country_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Tagaytay Country Hotel,4.0,Feb 2020,2nd time!,"My family celebrated the New Year's Eve here at Tagaytay Country Hotel. We were given a newer and a bigger room this time. Still, everyone is so friendly and helpful. I just really feel at home whenever I am here.   Thank you for always making me feel at home!  Be back soon!",December 2019,/ShowUserReviews-g317121-d1174737-r747585722-Tagaytay_Country_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Tagaytay Country Hotel,3.0,Feb 2020,To renew or not ro renew my membership,"I cant remember how many times i booked here, because this is our favorite hotel when in tagaytay. Location was good, near supermarket, shopping mall, fastfood, tiangge , bakeshop. That is why i decided to get membership here so that we would just go whenever we wanted . And the housekeeping were all friendly and accomodating to us. But i was a bit dissappointed  last december when i decided to book here for our school reunion. The front desk didnt want to waived security deposit. I told them i am a regular guests and they always waived my deposits , they told me that they already change their rules since january of 2019. I told them how can it be possible when i was there last may 2019 where we celebrated  mothers day and august of 2019 when we welcome a balikbayan guests (they",December 2019,/ShowUserReviews-g317121-d1174737-r743323573-Tagaytay_Country_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Tagaytay Country Hotel,5.0,Nov 2019,Dict at summit ridge,Thank you for the four days stay summit ridge. All of the attendants were very accomodating it was headed by sir enzo together with the whole team. More power summut ridge. God bless. Til next time. Thanks,November 2019,/ShowUserReviews-g317121-d1174737-r724631462-Tagaytay_Country_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Tagaytay Country Hotel,1.0,Aug 2019,"Dirty, old, overpriced","They charged us rack rates, upselling us on the more expensive rooms, charging us for 2 Deluxe rooms that fits 5 adults and 5 children. Coming into the rooms we noticed it was old, dingy, with chipped tile floors, dirty walls, no toilet paper, no blankets... We  figured it was just one night, so we closed our eyes and ignored the horrible rooms. Stay away! There are more pleasant, reasonable options nearby.  We have traveled everywhere, and this is the worst accommodations we have ever seen.",August 2019,/ShowUserReviews-g317121-d1174737-r695318066-Tagaytay_Country_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
