name,url,title,user_link,user_name,rating,content,visit_date,purpose,review_date
Our Lady of Lourdes Parish tagaytay,/ShowUserReviews-g317121-d14050639-r686915587-Our_Lady_of_Lourdes_Parish_tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_.html,Church with a picnic site,/Profile/Glamgc,Glamgc,5.0,"This church seems to be a favorite for weddings.  While we are visiting, we saw 2 consecutive wedding entourage (just leaving and just arrived).  Parking space inside the church grounds makes it convenient for the visitors.  Picnic area have tables where visitors are allowed to eat.  Toilets are clean.",Apr 2019,Friends,",5 July 2019"
Our Lady of Lourdes Parish tagaytay,/ShowUserReviews-g317121-d14050639-r640021390-Our_Lady_of_Lourdes_Parish_tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_.html,Solemn and blessed visit to Lady of Lourdes.,/Profile/alfredc466,alfredc466,5.0,Beautiful church.,Nov 2018,Family,",17 December 2018"
Our Lady of Lourdes Parish tagaytay,/ShowUserReviews-g317121-d14050639-r621713873-Our_Lady_of_Lourdes_Parish_tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_.html,Sunday Mass,/Profile/Jim28Manila,Jim28Manila,4.0,Nice church with limited parking.  Best to attend the earliest Sunday mass at 7am to get a good parking spot.  After that tourists from Manila will be all over the church.,Sep 2018,Family,",3 October 2018"
Our Lady of Lourdes Parish tagaytay,/ShowUserReviews-g317121-d14050639-r596878570-Our_Lady_of_Lourdes_Parish_tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_.html,A must visit to recharge,/Profile/gedgallego,gedgallego,5.0,went here for a wedding.,Jun 2018,Friends,",17 July 2018"
Our Lady of Lourdes Parish tagaytay,/ShowUserReviews-g317121-d14050639-r580005836-Our_Lady_of_Lourdes_Parish_tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_.html,Cool and solemn place of worship,/Profile/ep07asiaone,ep07asiaone,4.0,"The solemnity of the place is affected by the local faithful, by the crowded parking space for cars of local pilgrims, and by the heavy traffic outside the church.  The iron delineation placed in  the  middle of road in front of the stretch of the church's vicinity has made difficult to visit the church if coming from batangas side.  Better traffic management has to be employed.",May 2018,Family,",13 May 2018"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r836319160-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Visit to help.,/Profile/RazSkywalker,Raz,3.0,We went here to see how the animals are doing. Some of them looks fine but some aren't. Hope a lot of people can visit more to help them. Not a lot of animals to see here. Lot of vacant spaces. To be honest I just felt bad after visiting. I feel bad for them. But I recommend that you still visit to help them.,Apr 2022,Couples,",27 April 2022"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r824454401-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,went to zipline..horrified at animal conditions,/Profile/82beverlyh,Beverly H,1.0,"Sorry it took us so long to do this review,all I can say is the animals are in extremely poor condition with no vet care and laking nutrition per species.If you support this place,you aresupporting animal cruelty..",Feb 2021,,",9 January 2022"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r736666028-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Worthwhile Visit Still ,/Profile/doctorfoxtrot,doctorfoxtrot,3.0,"Place obviously worn out . Poorly maintained. Has ongoing gimmick , a tie up with Korean samgyupsal dining . Limited wildlife , but somewhat unique. Chance to view snakes , tarantulas and scorpions . Gimmicks abundant , with photo ops for tiger feeding , python cuddling , and endangered bird species . Horseback riding for a small fee actually not bad. I hope this park zoo regain its old glory as one of the must see in Tagaytay. ",Jan 2020,Family,",3 January 2020"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r701406143-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Mini Zoo- needs more love and care,/Profile/nilegarden,nilegarden,3.0,As animal lovers me and my family were so excited to visit this place. When we entered we saw the preserved Orangutan followed by the different fishes on the Aquarium.,Aug 2019,Family,",21 August 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r681702505-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Horseback Riding,/Profile/lenlend,lenlen d,5.0,Went here only for horseback riding. Php50.00 for 3 rounds which is about more or less 1 minute per round. You need to get 6-9 rounds if you want to make the most out of the experience. Properly assisted by a coach all throughout the riding experience.,Jun 2019,Family,",15 June 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r670454306-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Good keeps for the kiddos,/Profile/calismassagetagaytay,calismassagetagaytay,3.0,my 2 kids love their place maraming nang activities na magagawa at napaka hospitable ng mga staff i greet ka talaga nila with a smile.. Sana mamaintain ang linis at healthy na mga animals,Mar 2019,Family,",30 April 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r667976867-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,nice zoo in tagaytay prepare for stairs and zip lane experience,/Profile/TripMember06112022,Al Ali,4.0,"nice place from fish spa to  a variety of animals good shop some tired or hungry ,buy some veggies or food for falcons ,eagles ,tigers and lions ,nice white peacock ,angry tigers ,sleepy lions ,tall camel ,you can take photos with lions ,snakes ,birds ,they have souvenir area and nice zip lane and sitting zip lane for three ,fresh air ,I liked most the camel ,eagles ,goats ,many scorpions ,nice but don't go in mid hot day ,its really hot ,they have horse riding outside",Apr 2019,Family,",21 April 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r660074025-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Zoori or Shops??,/Profile/DineGG78,Dine GG,3.0,They have added animals especially lions and tigers but they do not renovate the place. 249 for adult and 199 (3-4 feet) for children is kinda pricey. 1 visit is enough. Their zipline and cable car seems old too - scary if you have children with you ,Mar 2019,Family,",21 March 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r647230315-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Good Family Place ,/Profile/Khativa,Char,5.0,This is a good small zoo for kids and family. I love taking my daughter here. There is also a good restaurant here for adults to eat or just rest and relax have coffee. I noticed also that they now have a Korean BBQ restaurant inside as an option for eating ,Jan 2019,Family,",20 January 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r643363837-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Rainy New Year,/Profile/OryxIstheBest,OryxIstheBest,3.0,"We have experience to see animals inside the zoo. Close encounter with the birds,snake,and the lion. My kids enjoyed it a lot. Though it was raining hard because of the storm. Parking was not easy there are too many visitors during that time. There is also a korean barbecue restaurant inside the zoo. ",Jan 2019,Family,",3 January 2019"
Residence Inn Zoo,,,,,,,,,
Masjid Al Huda,/ShowUserReviews-g317121-d7051543-r407298360-Masjid_Al_Huda-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Beautiful little Mosque,/Profile/hanifhafejee,Hanif H,5.0,Beautiful little mosque where we prayed Jummah. The mosque was very easy to find via Google maps. The mosque is small however and does get very cramped for Jummah. Which means alot of heat so I'd advise to where thin clothes. The brothers inside were very welcoming and helpful,Aug 2016,Friends,",19 August 2016"
Masjid Al Huda,/ShowUserReviews-g317121-d7051543-r221034653-Masjid_Al_Huda-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Masjid Al Huda,/Profile/MFD_1980,MFD,4.0,"Located in the main shopping area of Tagaytay is the small unnoticed Masjid Al Huda, which has many restaurants around. The local visitors of the mosque are always helpful if advice and help is needed.",Sep 2013,Solo,",11 August 2014"
Tagaytay City Fruit Market,/ShowUserReviews-g317121-d19271037-r720807976-Tagaytay_City_Fruit_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Tagaytay City Fruit Market,/Profile/NDGM90,NDGM90,4.0,This is located on the Sta. Rosa-Tagaytay Rd. and offers the freshest produce of the local farmers and fishermen. It says fruit market but you can also find dried fish and fresh flowers and vegetables. The prices and are very competitive.,Aug 2019,,",23 October 2019"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r836319019-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Empty.,/Profile/RazSkywalker,Raz,2.0,I commend how clean the mall is but there's nothing much to do. Very few food stalls and establishments.,Apr 2022,Couples,",27 April 2022"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r736918790-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Time for a drastic change ,/Profile/doctorfoxtrot,doctorfoxtrot,3.0,"This mall hasn’t found its way yet into the community. Many unopened shops. Very few tenants . No food court. No fast food outlets . Only consolation was a cinema house . Too bad because it has potential, even covering a medical centre. Many end up on the opposite Ayala Mall. It’s time for a drastic change on what the owners plan for this mall . It’s a Saturday , and barely few people converging on this more than a year old mall . ",Jan 2020,Family,",4 January 2020"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r639725222-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,After One Year It is such a waste,/Profile/Z969SQjohnc,John C,3.0,"First came here a year ago, still a big mall with so much wasted space. Parking is easy as it is not even full for Christmas. Many stores are still not open, including Uniqlo. There are more stall opening in the center aisle. I can see this mall which is so besitiful running at a big loss. Wadte of my time.",Dec 2018,Family,",15 December 2018"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r636624346-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,New mall,/Profile/momsie_chic23,momsie_chic23,4.0,This is a new mall near the rotonda. Malaki pero it lacks shops and restos. It is open until 8pm only which is I think is a good thing but not for regular Filipinos who love to go to the malls until around 10pm. Overall it is a nice wide place,Nov 2018,Family,",30 November 2018"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r628646327-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Good,/Profile/512peters,peter s,4.0,"A good addition to Tagaytay, will be better when full of different business outlets, Greenwich is very good, as is Robinson ",Oct 2018,,",27 October 2018"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r621625213-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Other option to stay and dine,/Profile/pshift2017,pshift2017,3.0,"Although there are still a few selected stores open, you may have the option, dine, coffee or watch a movie. There are new restos open at the back and 24 hours grocery.",Oct 2018,Family,",2 October 2018"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r590514409-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Only partially filled as of June 2018,/Profile/GilCheah,GilCheah,3.0,"This is the newest shopping mall in Tagaytay and it would also be the largest if more shops were opened. When I visited in June 2018, almost 50% of the mall was still empty, with boarded-up windows. The mall officially opened in Dec 2017, so it's been six months but it remains pretty unoccupied. There's a big hypermarket in the basement that is open, along with some clothing stores and restaurants and a cinema. The second floor is mostly occupied by nail salons and a few massage spas. There's a big Uniglo on the ground floor but as of June it still had not opened, you just see the storefront and sign. ",Jun 2018,Solo,",25 June 2018"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r590095431-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,This is convenience all about,/Profile/Resty2010,Resty2010,4.0,"Although it is a hypermarket, I still consider this a convenience store. It is only appropriate to call it a convenient store because it is very convenient for anyone that ""needs"" to buy something but at not on an ordinary time. Thanks to this mall I was able to purchase last minute items that I ""need"" to bring on my overseas travel the following morning. Of course I need to pack it and put on my luggage. Thanks Super Metro and More Power!",May 2018,Family,",23 June 2018"
Fora Mall Tagaytay,/ShowUserReviews-g317121-d12895088-r572545396-Fora_Mall_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Limited facilities and Hours,/Profile/Z969SQjohnc,John C,2.0,"Came here November when it opened. Up to now there are only few shop, uniqlo here still close? Only a supermart visibly open. As i went to the supermarket to buy something, at 8, the guard said that the mall was close and would not allow me to fetch my wife who was still eating in the restaurant. Hello! Remind me not to come here again. No wonder that its parking area is almost abandoned with few car even if parking is free.",Apr 2018,Couples,",10 April 2018"
